transaction_id,customer_id,product_id,quantity,transaction_date,discount_applied,revenue
13378,151,20,4,2025-07-03 12:40:43,0.0,1860.16
10368,17,48,4,2025-07-03 13:40:43,0.0,1665.6
14046,433,5,5,2025-07-03 15:40:43,0.0,1370.1
11161,758,28,2,2025-07-03 19:40:43,0.0,899.72
11780,469,24,3,2025-07-03 19:40:43,0.0,704.13
10432,443,45,3,2025-07-04 05:40:43,0.0,344.52
11523,500,27,2,2025-07-04 08:40:43,0.0,491.7
14628,974,34,1,2025-07-04 10:40:43,0.0,332.97
13987,790,40,1,2025-07-04 12:40:43,0.0,266.04
14846,426,17,5,2025-07-04 14:40:43,0.0,2375.2000000000003
11593,308,36,4,2025-07-04 16:40:43,0.3,901.3199999999998
11425,201,39,1,2025-07-04 19:40:43,0.2,381.58400000000006
10831,630,16,1,2025-07-04 22:40:43,0.0,183.59
13088,813,36,2,2025-07-04 23:40:43,0.1,579.42
14747,300,28,4,2025-07-05 00:40:43,0.0,1799.44
13280,481,13,4,2025-07-05 02:40:43,0.0,854.64
14194,509,21,4,2025-07-05 03:40:43,0.1,1378.152
13260,945,38,3,2025-07-05 07:40:43,0.0,627.8100000000001
14809,378,13,3,2025-07-05 09:40:43,0.0,640.98
12080,849,7,5,2025-07-05 19:40:43,0.3,1218.35
14852,153,39,5,2025-07-06 03:40:43,0.0,2384.9
12672,942,27,2,2025-07-06 03:40:43,0.1,442.53
14397,232,25,2,2025-07-06 03:40:43,0.0,569.66
13801,273,44,4,2025-07-06 11:40:43,0.0,385.16
12695,870,31,2,2025-07-07 00:40:43,0.0,995.08
12801,478,45,3,2025-07-07 01:40:43,0.1,310.068
13204,649,44,4,2025-07-07 08:40:43,0.0,385.16
14359,70,19,2,2025-07-07 08:40:43,0.0,628.5
10638,596,35,5,2025-07-07 12:40:43,0.0,316.8
12901,950,14,1,2025-07-07 14:40:43,0.0,157.94
11548,229,5,1,2025-07-07 16:40:43,0.0,274.02
10957,470,24,4,2025-07-07 21:40:43,0.0,938.84
12229,71,20,4,2025-07-07 22:40:43,0.0,1860.16
11297,64,28,1,2025-07-08 01:40:43,0.0,449.86
12292,50,26,2,2025-07-08 04:40:43,0.0,866.68
13414,956,31,3,2025-07-08 09:40:43,0.0,1492.6200000000001
14318,526,48,2,2025-07-08 10:40:43,0.0,832.8
10099,761,31,3,2025-07-08 14:40:43,0.0,1492.6200000000001
14841,384,6,5,2025-07-09 02:40:43,0.0,198.55
10937,583,1,5,2025-07-09 04:40:43,0.0,2034.1499999999999
13654,819,31,3,2025-07-09 13:40:43,0.2,1194.0960000000002
14797,147,22,4,2025-07-09 15:40:43,0.0,1111.84
10554,970,35,2,2025-07-09 21:40:43,0.0,126.72
13464,215,5,3,2025-07-10 04:40:43,0.0,822.06
14731,975,25,5,2025-07-10 05:40:43,0.1,1281.735
14936,209,7,1,2025-07-10 05:40:43,0.3,243.67
14297,441,22,5,2025-07-10 07:40:43,0.1,1250.82
12040,171,30,3,2025-07-10 14:40:43,0.0,231.39
10777,205,6,3,2025-07-10 15:40:43,0.0,119.13
10398,154,1,3,2025-07-10 22:40:43,0.1,1098.441
10825,598,12,4,2025-07-11 01:40:43,0.0,127.36
13437,467,21,1,2025-07-11 02:40:43,0.0,382.82
11518,639,13,2,2025-07-11 05:40:43,0.0,427.32
12795,427,19,3,2025-07-11 06:40:43,0.0,942.75
13615,209,31,2,2025-07-11 07:40:43,0.0,995.08
11876,588,14,2,2025-07-11 14:40:43,0.2,252.704
12055,288,22,4,2025-07-11 16:40:43,0.0,1111.84
11412,679,15,4,2025-07-11 22:40:43,0.3,1072.204
10822,833,28,5,2025-07-12 03:40:43,0.2,1799.4400000000003
11216,207,14,2,2025-07-12 05:40:43,0.0,315.88
14223,69,36,4,2025-07-12 07:40:43,0.0,1287.6
13461,518,8,5,2025-07-12 09:40:43,0.0,1740.75
14859,684,20,3,2025-07-12 09:40:43,0.0,1395.1200000000001
12335,785,41,1,2025-07-12 15:40:43,0.1,105.63300000000001
12383,490,44,4,2025-07-12 15:40:43,0.0,385.16
13723,919,6,2,2025-07-12 19:40:43,0.0,79.42
10259,993,31,4,2025-07-13 09:40:43,0.0,1990.16
11581,201,29,2,2025-07-13 09:40:43,0.2,544.688
14992,713,1,1,2025-07-13 12:40:43,0.1,366.147
13750,474,46,4,2025-07-13 14:40:43,0.0,65.52
13313,191,5,1,2025-07-13 17:40:43,0.0,274.02
12018,962,38,4,2025-07-13 21:40:43,0.1,753.3720000000001
14152,556,46,4,2025-07-14 08:40:43,0.0,65.52
12956,53,34,1,2025-07-14 11:40:43,0.0,332.97
14899,466,38,4,2025-07-14 12:40:43,0.0,837.08
12896,770,10,4,2025-07-15 03:40:43,0.2,811.7760000000001
14259,119,26,1,2025-07-15 08:40:43,0.0,433.34
12644,26,28,3,2025-07-15 11:40:43,0.0,1349.58
10739,11,28,5,2025-07-15 11:40:43,0.0,2249.3
11885,761,12,2,2025-07-15 12:40:43,0.0,63.68
14099,630,30,5,2025-07-15 13:40:43,0.0,385.65
12677,220,31,3,2025-07-15 15:40:43,0.0,1492.6200000000001
11003,222,35,4,2025-07-15 20:40:43,0.1,228.096
10115,691,17,5,2025-07-15 21:40:43,0.0,2375.2000000000003
14952,660,21,1,2025-07-15 21:40:43,0.0,382.82
12939,910,11,3,2025-07-16 03:40:43,0.2,294.768
11991,463,20,1,2025-07-16 04:40:43,0.0,465.04
10954,490,20,1,2025-07-16 09:40:43,0.2,372.03200000000004
12418,363,9,4,2025-07-16 13:40:43,0.0,1864.0
11053,217,30,1,2025-07-16 22:40:43,0.2,61.704
13326,69,20,5,2025-07-17 05:40:43,0.0,2325.2000000000003
14283,850,4,2,2025-07-17 07:40:43,0.0,730.48
12841,670,19,4,2025-07-17 07:40:43,0.0,1257.0
13886,45,50,5,2025-07-17 08:40:43,0.0,919.85
13865,2,40,2,2025-07-17 13:40:43,0.0,532.08
12666,806,24,3,2025-07-17 14:40:43,0.1,633.717
13954,209,47,3,2025-07-17 17:40:43,0.0,50.849999999999994
10210,477,16,1,2025-07-17 17:40:43,0.0,183.59
12842,278,47,1,2025-07-17 21:40:43,0.0,16.95
12484,356,42,4,2025-07-17 21:40:43,0.0,939.56
11869,696,27,2,2025-07-17 23:40:43,0.0,491.7
10394,792,2,1,2025-07-18 04:40:43,0.0,474.22
12323,339,16,1,2025-07-18 10:40:43,0.0,183.59
11674,726,27,5,2025-07-18 16:40:43,0.0,1229.25
14870,973,48,3,2025-07-18 19:40:43,0.2,999.3599999999999
14238,529,6,1,2025-07-18 19:40:43,0.3,27.797
11853,717,29,3,2025-07-18 22:40:43,0.0,1021.29
10244,488,19,3,2025-07-19 02:40:43,0.0,942.75
10749,382,16,5,2025-07-19 04:40:43,0.0,917.95
11321,899,48,4,2025-07-19 09:40:43,0.0,1665.6
14610,281,10,1,2025-07-19 10:40:43,0.0,253.68
11218,296,12,5,2025-07-19 12:40:43,0.1,143.28
14961,827,26,4,2025-07-20 04:40:43,0.3,1213.3519999999999
11852,602,20,1,2025-07-20 08:40:43,0.1,418.536
10349,215,15,4,2025-07-20 22:40:43,0.2,1225.376
12935,567,21,4,2025-07-20 22:40:43,0.3,1071.896
13637,442,14,1,2025-07-21 00:40:43,0.0,157.94
12565,941,40,4,2025-07-21 08:40:43,0.0,1064.16
10457,25,35,5,2025-07-21 10:40:43,0.0,316.8
13964,720,49,5,2025-07-21 12:40:43,0.0,1843.7
11473,412,25,2,2025-07-21 18:40:43,0.0,569.66
14511,40,42,1,2025-07-21 19:40:43,0.0,234.89
12111,714,48,1,2025-07-21 20:40:43,0.0,416.4
10966,528,12,3,2025-07-22 00:40:43,0.0,95.52
14712,588,3,5,2025-07-22 00:40:43,0.1,788.85
13429,183,4,4,2025-07-22 06:40:43,0.0,1460.96
13718,189,42,5,2025-07-22 08:40:43,0.1,1057.0049999999999
13420,384,38,1,2025-07-22 11:40:43,0.0,209.27
12333,316,34,4,2025-07-22 13:40:43,0.2,1065.5040000000001
12414,534,20,2,2025-07-22 21:40:43,0.0,930.08
13649,325,13,2,2025-07-22 21:40:43,0.0,427.32
11936,815,39,4,2025-07-23 03:40:43,0.0,1907.92
10168,480,25,4,2025-07-23 04:40:43,0.0,1139.32
13470,849,33,4,2025-07-23 08:40:43,0.0,808.04
13796,158,31,1,2025-07-23 09:40:43,0.3,348.278
10683,425,40,1,2025-07-23 13:40:43,0.0,266.04
14086,177,11,4,2025-07-23 15:40:43,0.0,491.28
14743,468,15,4,2025-07-23 19:40:43,0.2,1225.376
11050,690,27,4,2025-07-23 21:40:43,0.1,885.06
14183,183,8,4,2025-07-24 02:40:43,0.1,1253.34
13289,893,32,4,2025-07-24 04:40:43,0.0,1073.36
10008,715,12,1,2025-07-24 13:40:43,0.0,31.84
11547,935,43,4,2025-07-25 00:40:43,0.3,1289.3999999999999
13540,389,49,5,2025-07-25 03:40:43,0.0,1843.7
10912,504,2,5,2025-07-25 04:40:43,0.0,2371.1000000000004
12105,530,13,5,2025-07-25 18:40:43,0.1,961.47
14959,47,20,5,2025-07-25 20:40:43,0.0,2325.2000000000003
12686,376,49,5,2025-07-25 20:40:43,0.3,1290.59
14451,904,37,2,2025-07-25 20:40:43,0.0,508.28
10632,21,46,3,2025-07-26 04:40:43,0.2,39.312000000000005
14975,945,15,5,2025-07-26 10:40:43,0.0,1914.65
10184,191,25,3,2025-07-26 11:40:43,0.1,769.041
13743,494,48,5,2025-07-26 15:40:43,0.0,2082.0
11078,299,9,1,2025-07-26 16:40:43,0.0,466.0
13213,813,36,5,2025-07-26 22:40:43,0.0,1609.5
12797,730,27,5,2025-07-26 23:40:43,0.2,983.4000000000001
13323,611,33,3,2025-07-27 01:40:43,0.0,606.03
12507,743,8,3,2025-07-27 08:40:43,0.2,835.56
11049,814,11,4,2025-07-27 10:40:43,0.0,491.28
10362,569,41,5,2025-07-27 11:40:43,0.0,586.85
11679,58,10,2,2025-07-27 11:40:43,0.0,507.36
11151,540,2,5,2025-07-27 15:40:43,0.2,1896.8800000000003
13194,680,44,5,2025-07-27 15:40:43,0.2,385.1600000000001
11654,115,49,5,2025-07-27 19:40:43,0.0,1843.7
14873,201,27,5,2025-07-27 20:40:43,0.1,1106.325
10729,499,5,1,2025-07-27 20:40:43,0.2,219.216
11258,747,43,3,2025-07-27 22:40:43,0.0,1381.5
10964,267,16,5,2025-07-28 02:40:43,0.0,917.95
10429,560,24,2,2025-07-28 07:40:43,0.1,422.478
12262,868,13,4,2025-07-28 14:40:43,0.1,769.176
12545,83,9,4,2025-07-28 17:40:43,0.0,1864.0
10679,109,26,1,2025-07-28 17:40:43,0.3,303.33799999999997
10430,326,22,2,2025-07-28 19:40:43,0.1,500.328
10965,54,50,1,2025-07-29 01:40:43,0.0,183.97
13106,14,13,5,2025-07-29 02:40:43,0.0,1068.3
12372,531,42,4,2025-07-29 05:40:43,0.0,939.56
11811,726,13,3,2025-07-29 06:40:43,0.1,576.8820000000001
12520,527,41,4,2025-07-29 06:40:43,0.0,469.48
12849,530,41,4,2025-07-29 11:40:43,0.1,422.53200000000004
13604,477,39,2,2025-07-29 12:40:43,0.1,858.5640000000001
13746,882,10,3,2025-07-29 14:40:43,0.3,532.728
10604,185,14,3,2025-07-29 15:40:43,0.0,473.82
12202,12,45,2,2025-07-29 20:40:43,0.0,229.68
12436,738,28,3,2025-07-30 02:40:43,0.2,1079.664
14251,631,8,4,2025-07-30 03:40:43,0.0,1392.6
12983,904,47,1,2025-07-30 07:40:43,0.0,16.95
13800,122,18,2,2025-07-30 11:40:43,0.0,963.06
12126,368,5,2,2025-07-30 15:40:43,0.0,548.04
13957,627,38,4,2025-07-30 16:40:43,0.0,837.08
13529,885,10,5,2025-07-31 01:40:43,0.0,1268.4
11902,602,36,4,2025-07-31 03:40:43,0.0,1287.6
14398,289,34,1,2025-07-31 04:40:43,0.0,332.97
13391,209,23,1,2025-07-31 05:40:43,0.0,98.35
10179,917,6,4,2025-07-31 08:40:43,0.3,111.188
10360,714,7,1,2025-07-31 09:40:43,0.2,278.48
10932,211,26,4,2025-07-31 12:40:43,0.0,1733.36
13572,804,37,2,2025-07-31 13:40:43,0.1,457.452
12785,820,28,1,2025-07-31 19:40:43,0.0,449.86
12853,455,31,2,2025-07-31 21:40:43,0.0,995.08
13111,233,42,3,2025-08-01 02:40:43,0.0,704.67
12816,544,25,3,2025-08-01 05:40:43,0.0,854.49
14502,169,9,4,2025-08-01 11:40:43,0.0,1864.0
14057,265,3,3,2025-08-01 18:40:43,0.2,420.7200000000001
12501,965,46,1,2025-08-01 21:40:43,0.0,16.38
14356,712,25,2,2025-08-01 22:40:43,0.0,569.66
14087,696,2,2,2025-08-02 00:40:43,0.0,948.44
12408,554,30,5,2025-08-02 08:40:43,0.0,385.65
11619,42,16,1,2025-08-02 11:40:43,0.0,183.59
14405,226,29,1,2025-08-02 18:40:43,0.0,340.43
13227,58,41,3,2025-08-02 21:40:43,0.0,352.11
13349,521,33,4,2025-08-02 22:40:43,0.0,808.04
11175,694,44,5,2025-08-02 23:40:43,0.1,433.30500000000006
11401,530,32,4,2025-08-03 05:40:43,0.2,858.688
14062,988,41,2,2025-08-03 06:40:43,0.0,234.74
14090,875,2,1,2025-08-03 09:40:43,0.1,426.79800000000006
14865,368,37,5,2025-08-03 10:40:43,0.1,1143.6299999999999
10452,248,15,4,2025-08-03 11:40:43,0.0,1531.72
11810,739,1,2,2025-08-03 13:40:43,0.1,732.294
10728,938,8,4,2025-08-03 18:40:43,0.0,1392.6
14498,459,33,1,2025-08-04 02:40:43,0.0,202.01
11178,471,39,2,2025-08-04 02:40:43,0.1,858.5640000000001
12435,505,13,5,2025-08-04 03:40:43,0.0,1068.3
10969,59,42,1,2025-08-04 15:40:43,0.1,211.40099999999998
12753,79,33,5,2025-08-04 17:40:43,0.2,808.04
12769,217,31,3,2025-08-04 17:40:43,0.0,1492.6200000000001
14615,101,43,3,2025-08-04 18:40:43,0.0,1381.5
10014,401,23,3,2025-08-04 18:40:43,0.0,295.04999999999995
14837,710,31,4,2025-08-04 20:40:43,0.0,1990.16
14755,706,8,3,2025-08-04 22:40:43,0.0,1044.4499999999998
10015,278,48,4,2025-08-05 00:40:43,0.0,1665.6
10089,279,38,5,2025-08-05 04:40:43,0.1,941.7150000000001
10950,789,39,4,2025-08-05 06:40:43,0.1,1717.1280000000002
13536,383,22,4,2025-08-05 07:40:43,0.0,1111.84
13092,588,26,2,2025-08-05 12:40:43,0.1,780.012
11758,434,34,1,2025-08-05 14:40:43,0.0,332.97
13882,198,28,4,2025-08-05 15:40:43,0.0,1799.44
11930,570,12,3,2025-08-05 15:40:43,0.0,95.52
10794,451,9,5,2025-08-05 18:40:43,0.0,2330.0
11631,725,20,5,2025-08-05 23:40:43,0.3,1627.64
10836,339,36,4,2025-08-06 09:40:43,0.1,1158.84
11035,392,17,5,2025-08-06 12:40:43,0.0,2375.2000000000003
12358,971,35,3,2025-08-06 18:40:43,0.0,190.07999999999998
12608,675,41,5,2025-08-07 01:40:43,0.0,586.85
10406,20,2,1,2025-08-07 03:40:43,0.1,426.79800000000006
10532,963,37,2,2025-08-07 05:40:43,0.1,457.452
12542,355,20,3,2025-08-07 08:40:43,0.0,1395.1200000000001
13748,797,37,1,2025-08-07 10:40:43,0.2,203.312
14494,783,31,1,2025-08-07 13:40:43,0.0,497.54
14557,732,27,2,2025-08-07 17:40:43,0.0,491.7
13491,871,17,3,2025-08-07 21:40:43,0.1,1282.6080000000002
10633,242,4,2,2025-08-07 22:40:43,0.1,657.432
12081,809,16,1,2025-08-07 23:40:43,0.3,128.513
14301,2,29,5,2025-08-08 10:40:43,0.0,1702.15
12078,959,48,4,2025-08-08 14:40:43,0.1,1499.04
14434,836,29,5,2025-08-08 16:40:43,0.1,1531.9350000000002
13648,985,9,5,2025-08-08 23:40:43,0.0,2330.0
11833,443,4,4,2025-08-09 00:40:43,0.1,1314.864
10628,925,9,1,2025-08-09 06:40:43,0.0,466.0
14680,367,36,3,2025-08-09 06:40:43,0.0,965.6999999999999
10599,63,48,1,2025-08-09 09:40:43,0.0,416.4
11933,217,12,2,2025-08-09 16:40:43,0.3,44.576
10258,889,39,3,2025-08-09 21:40:43,0.0,1430.94
11135,19,36,5,2025-08-09 22:40:43,0.0,1609.5
14043,529,4,2,2025-08-10 00:40:43,0.0,730.48
14454,112,3,2,2025-08-10 04:40:43,0.1,315.54
14490,254,36,1,2025-08-10 08:40:43,0.0,321.9
11225,184,23,1,2025-08-10 10:40:43,0.0,98.35
11995,187,4,1,2025-08-10 12:40:43,0.1,328.716
11344,637,19,5,2025-08-10 12:40:43,0.1,1414.125
13056,672,21,5,2025-08-11 03:40:43,0.0,1914.1
10302,210,5,2,2025-08-11 04:40:43,0.0,548.04
10012,890,22,2,2025-08-11 08:40:43,0.0,555.92
14791,820,20,4,2025-08-11 16:40:43,0.0,1860.16
10558,603,32,3,2025-08-11 19:40:43,0.0,805.02
12683,52,47,3,2025-08-11 20:40:43,0.0,50.849999999999994
13114,939,43,5,2025-08-12 00:40:43,0.0,2302.5
11070,182,32,5,2025-08-12 04:40:43,0.0,1341.6999999999998
10292,840,12,1,2025-08-12 06:40:43,0.0,31.84
12955,554,32,3,2025-08-12 09:40:43,0.0,805.02
12003,284,24,3,2025-08-12 10:40:43,0.2,563.304
14686,951,5,5,2025-08-12 10:40:43,0.0,1370.1
10316,401,16,5,2025-08-13 01:40:43,0.1,826.1550000000001
10852,560,24,1,2025-08-13 03:40:43,0.0,234.71
10245,78,9,2,2025-08-13 07:40:43,0.0,932.0
13722,658,18,5,2025-08-13 09:40:43,0.0,2407.6499999999996
12667,610,11,5,2025-08-13 09:40:43,0.1,552.6899999999999
14105,408,26,5,2025-08-13 16:40:43,0.0,2166.7
11266,155,22,5,2025-08-13 19:40:43,0.0,1389.8
10584,570,50,5,2025-08-14 04:40:43,0.3,643.895
12465,846,14,3,2025-08-14 09:40:43,0.0,473.82
12327,834,35,3,2025-08-14 10:40:43,0.0,190.07999999999998
11165,678,11,2,2025-08-14 18:40:43,0.2,196.512
14330,216,25,2,2025-08-14 20:40:43,0.0,569.66
12240,436,22,4,2025-08-15 01:40:43,0.0,1111.84
12527,610,1,2,2025-08-15 03:40:43,0.2,650.928
12194,263,5,5,2025-08-15 03:40:43,0.0,1370.1
13174,919,12,5,2025-08-15 17:40:43,0.0,159.2
11495,76,29,4,2025-08-15 23:40:43,0.0,1361.72
13888,279,4,1,2025-08-16 02:40:43,0.1,328.716
10571,369,9,3,2025-08-16 08:40:43,0.1,1258.2
10817,822,30,5,2025-08-16 12:40:43,0.0,385.65
11430,211,38,4,2025-08-16 23:40:43,0.0,837.08
14692,697,29,4,2025-08-16 23:40:43,0.0,1361.72
10155,272,31,4,2025-08-17 01:40:43,0.0,1990.16
14446,833,2,2,2025-08-17 05:40:43,0.0,948.44
12325,181,28,5,2025-08-17 06:40:43,0.0,2249.3
13288,345,45,2,2025-08-17 08:40:43,0.2,183.74400000000003
13617,974,3,4,2025-08-17 09:40:43,0.0,701.2
14260,238,50,3,2025-08-17 14:40:43,0.0,551.91
14999,389,30,5,2025-08-17 15:40:43,0.0,385.65
14972,732,41,2,2025-08-17 21:40:43,0.0,234.74
12097,763,20,3,2025-08-18 05:40:43,0.1,1255.6080000000002
14752,580,33,5,2025-08-18 05:40:43,0.0,1010.05
10847,57,16,5,2025-08-18 10:40:43,0.0,917.95
14272,780,9,3,2025-08-18 15:40:43,0.2,1118.4
10420,918,17,1,2025-08-18 15:40:43,0.1,427.536
14080,993,31,2,2025-08-18 18:40:43,0.0,995.08
10904,256,39,1,2025-08-18 19:40:43,0.0,476.98
14737,45,45,4,2025-08-19 04:40:43,0.0,459.36
13956,74,43,5,2025-08-19 10:40:43,0.1,2072.25
12719,7,45,5,2025-08-19 12:40:43,0.0,574.2
12971,348,25,5,2025-08-19 14:40:43,0.0,1424.1499999999999
10840,429,35,2,2025-08-19 15:40:43,0.0,126.72
14458,182,30,1,2025-08-19 16:40:43,0.0,77.13
14019,273,19,2,2025-08-19 17:40:43,0.0,628.5
14904,81,7,5,2025-08-19 18:40:43,0.2,1392.4
10564,721,42,3,2025-08-19 20:40:43,0.0,704.67
11831,549,22,1,2025-08-20 00:40:43,0.0,277.96
13706,472,44,2,2025-08-20 01:40:43,0.0,192.58
10301,179,10,4,2025-08-20 19:40:43,0.2,811.7760000000001
14890,943,14,5,2025-08-20 20:40:43,0.0,789.7
10036,327,10,3,2025-08-20 21:40:43,0.0,761.04
13259,429,12,1,2025-08-20 22:40:43,0.1,28.656
14377,586,24,1,2025-08-21 01:40:43,0.0,234.71
12448,386,33,4,2025-08-21 02:40:43,0.2,646.432
11063,77,49,4,2025-08-21 03:40:43,0.0,1474.96
12322,415,2,4,2025-08-21 04:40:43,0.0,1896.88
14163,816,1,1,2025-08-21 04:40:43,0.1,366.147
11244,660,37,1,2025-08-21 14:40:43,0.0,254.14
14655,170,13,4,2025-08-21 15:40:43,0.0,854.64
14805,221,9,5,2025-08-21 19:40:43,0.1,2097.0
13831,949,25,2,2025-08-21 22:40:43,0.0,569.66
11703,609,18,2,2025-08-21 22:40:43,0.2,770.448
13682,513,8,5,2025-08-22 02:40:43,0.2,1392.6000000000001
11455,270,6,1,2025-08-22 03:40:43,0.0,39.71
13479,284,7,5,2025-08-22 06:40:43,0.0,1740.5
11174,567,11,4,2025-08-22 09:40:43,0.0,491.28
12432,201,19,2,2025-08-22 09:40:43,0.0,628.5
11641,493,14,4,2025-08-22 15:40:43,0.0,631.76
12944,179,22,5,2025-08-22 15:40:43,0.0,1389.8
11616,321,38,4,2025-08-22 19:40:43,0.0,837.08
11436,18,34,4,2025-08-22 19:40:43,0.0,1331.88
10942,902,48,4,2025-08-22 20:40:43,0.0,1665.6
14839,605,10,5,2025-08-22 20:40:43,0.2,1014.7200000000001
12305,802,40,3,2025-08-23 09:40:43,0.0,798.1200000000001
13139,610,16,1,2025-08-23 16:40:43,0.0,183.59
14872,599,9,5,2025-08-23 18:40:43,0.1,2097.0
12247,27,30,3,2025-08-24 01:40:43,0.1,208.251
10917,136,2,2,2025-08-24 04:40:43,0.1,853.5960000000001
10455,610,43,5,2025-08-24 05:40:43,0.1,2072.25
11647,945,40,1,2025-08-24 07:40:43,0.1,239.43600000000004
14134,538,20,3,2025-08-24 09:40:43,0.0,1395.1200000000001
12224,926,6,4,2025-08-24 11:40:43,0.1,142.95600000000002
12310,607,25,5,2025-08-24 11:40:43,0.1,1281.735
12163,54,40,3,2025-08-24 16:40:43,0.0,798.1200000000001
11236,438,32,4,2025-08-24 16:40:43,0.0,1073.36
13606,704,11,3,2025-08-24 21:40:43,0.0,368.46
13156,840,49,2,2025-08-25 00:40:43,0.0,737.48
13051,441,32,4,2025-08-25 01:40:43,0.0,1073.36
14399,213,39,2,2025-08-25 05:40:43,0.0,953.96
13241,503,41,1,2025-08-25 07:40:43,0.1,105.63300000000001
13402,707,45,3,2025-08-25 09:40:43,0.0,344.52
11114,992,18,1,2025-08-25 11:40:43,0.0,481.53
12141,116,33,4,2025-08-25 12:40:43,0.0,808.04
10897,619,35,5,2025-08-25 13:40:43,0.0,316.8
12265,787,8,3,2025-08-25 15:40:43,0.0,1044.4499999999998
12315,478,41,4,2025-08-25 16:40:43,0.0,469.48
12500,699,25,1,2025-08-25 20:40:43,0.0,284.83
14382,746,16,4,2025-08-25 23:40:43,0.0,734.36
11115,356,46,4,2025-08-26 00:40:43,0.0,65.52
11794,984,6,5,2025-08-26 04:40:43,0.0,198.55
14770,444,33,4,2025-08-26 06:40:43,0.2,646.432
12907,748,48,4,2025-08-26 06:40:43,0.3,1165.9199999999998
11723,749,17,5,2025-08-26 06:40:43,0.0,2375.2000000000003
11101,971,29,5,2025-08-26 10:40:43,0.0,1702.15
12879,229,45,3,2025-08-26 11:40:43,0.2,275.616
11055,366,16,3,2025-08-26 11:40:43,0.0,550.77
13118,440,39,2,2025-08-26 11:40:43,0.0,953.96
11452,589,21,1,2025-08-26 18:40:43,0.0,382.82
11775,985,13,3,2025-08-26 20:40:43,0.0,640.98
14778,743,49,4,2025-08-26 22:40:43,0.2,1179.968
14985,932,45,5,2025-08-26 23:40:43,0.2,459.36000000000007
11008,992,14,4,2025-08-27 02:40:43,0.0,631.76
13662,834,13,2,2025-08-27 17:40:43,0.0,427.32
13363,74,33,3,2025-08-28 01:40:43,0.0,606.03
13792,554,47,1,2025-08-28 03:40:43,0.0,16.95
13261,508,39,1,2025-08-28 14:40:43,0.0,476.98
10615,988,45,5,2025-08-28 23:40:43,0.0,574.2
13188,813,5,3,2025-08-28 23:40:43,0.0,822.06
13553,317,13,5,2025-08-29 01:40:43,0.2,854.64
12045,350,26,5,2025-08-29 02:40:43,0.0,2166.7
11849,108,16,1,2025-08-29 05:40:43,0.0,183.59
14475,589,10,5,2025-08-29 09:40:43,0.0,1268.4
10906,905,46,2,2025-08-29 13:40:43,0.0,32.76
11067,264,36,1,2025-08-29 18:40:43,0.0,321.9
10580,187,15,3,2025-08-29 19:40:43,0.1,1033.911
14129,666,42,2,2025-08-30 08:40:43,0.0,469.78
13990,986,14,1,2025-08-30 19:40:43,0.0,157.94
14935,279,43,2,2025-08-30 21:40:43,0.0,921.0
13016,491,17,5,2025-08-30 21:40:43,0.2,1900.1600000000003
11079,957,28,4,2025-08-30 22:40:43,0.3,1259.608
12063,741,36,1,2025-08-30 23:40:43,0.0,321.9
12180,298,10,2,2025-08-31 05:40:43,0.0,507.36
14808,804,36,2,2025-08-31 11:40:43,0.2,515.04
12807,765,42,3,2025-08-31 14:40:43,0.1,634.203
14678,239,9,4,2025-08-31 16:40:43,0.0,1864.0
10784,295,23,5,2025-08-31 17:40:43,0.0,491.75
12703,821,30,2,2025-08-31 18:40:43,0.0,154.26
10209,681,33,4,2025-08-31 19:40:43,0.0,808.04
10525,299,17,4,2025-09-01 08:40:43,0.0,1900.16
12439,39,22,3,2025-09-01 10:40:43,0.0,833.8799999999999
10870,834,23,4,2025-09-01 16:40:43,0.1,354.06
14728,528,13,4,2025-09-01 19:40:43,0.0,854.64
11917,655,25,4,2025-09-01 22:40:43,0.0,1139.32
11751,693,29,3,2025-09-02 10:40:43,0.0,1021.29
12908,422,7,2,2025-09-02 13:40:43,0.0,696.2
12648,924,42,5,2025-09-02 14:40:43,0.0,1174.4499999999998
12176,491,1,4,2025-09-02 17:40:43,0.0,1627.32
11457,310,1,4,2025-09-02 19:40:43,0.2,1301.856
14182,899,6,1,2025-09-02 20:40:43,0.0,39.71
13400,375,33,4,2025-09-02 21:40:43,0.0,808.04
13732,71,17,2,2025-09-02 23:40:43,0.0,950.08
11529,897,20,4,2025-09-03 02:40:43,0.0,1860.16
13230,134,21,5,2025-09-03 04:40:43,0.0,1914.1
10902,898,31,3,2025-09-03 05:40:43,0.0,1492.6200000000001
12417,754,13,2,2025-09-03 10:40:43,0.0,427.32
12025,125,29,3,2025-09-03 11:40:43,0.0,1021.29
11969,122,18,5,2025-09-03 11:40:43,0.2,1926.12
11373,266,40,4,2025-09-03 16:40:43,0.0,1064.16
13671,439,2,5,2025-09-04 04:40:43,0.0,2371.1000000000004
14148,286,42,1,2025-09-04 04:40:43,0.0,234.89
10508,170,36,1,2025-09-04 05:40:43,0.1,289.71
11567,94,27,3,2025-09-04 09:40:43,0.2,590.04
13842,612,37,3,2025-09-04 11:40:43,0.0,762.42
14590,307,48,3,2025-09-04 17:40:43,0.0,1249.1999999999998
10988,371,49,1,2025-09-04 17:40:43,0.0,368.74
14574,365,47,5,2025-09-04 23:40:43,0.3,59.324999999999996
14683,51,29,5,2025-09-04 23:40:43,0.0,1702.15
12365,618,20,5,2025-09-05 11:40:43,0.1,2092.6800000000003
