transaction_id,customer_id,product_id,quantity,transaction_date,discount_applied
13137,410,33,4,2025-07-02 22:40:43,0.0
11315,906,44,5,2025-07-03 05:40:43,0.0
13456,155,18,3,2025-07-03 05:40:43,0.0
14551,300,3,3,2025-07-03 12:40:43,0.0
13378,151,20,4,2025-07-03 12:40:43,0.0
10368,17,48,4,2025-07-03 13:40:43,0.0
14046,433,5,5,2025-07-03 15:40:43,0.0
11161,758,28,2,2025-07-03 19:40:43,0.0
11780,469,24,3,2025-07-03 19:40:43,0.0
10432,443,45,3,2025-07-04 05:40:43,0.0
11523,500,27,2,2025-07-04 08:40:43,0.0
14628,974,34,1,2025-07-04 10:40:43,0.0
13987,790,40,1,2025-07-04 12:40:43,0.0
14846,426,17,5,2025-07-04 14:40:43,0.0
11593,308,36,4,2025-07-04 16:40:43,0.3
11425,201,39,1,2025-07-04 19:40:43,0.2
10831,630,16,1,2025-07-04 22:40:43,0.0
13088,813,36,2,2025-07-04 23:40:43,0.1
14747,300,28,4,2025-07-05 00:40:43,0.0
13280,481,13,4,2025-07-05 02:40:43,0.0
14194,509,21,4,2025-07-05 03:40:43,0.1
13260,945,38,3,2025-07-05 07:40:43,0.0
14809,378,13,3,2025-07-05 09:40:43,0.0
12080,849,7,5,2025-07-05 19:40:43,0.3
14852,153,39,5,2025-07-06 03:40:43,0.0
12672,942,27,2,2025-07-06 03:40:43,0.1
14397,232,25,2,2025-07-06 03:40:43,0.0
13801,273,44,4,2025-07-06 11:40:43,0.0
12695,870,31,2,2025-07-07 00:40:43,0.0
12801,478,45,3,2025-07-07 01:40:43,0.1
13204,649,44,4,2025-07-07 08:40:43,0.0
14359,70,19,2,2025-07-07 08:40:43,0.0
10638,596,35,5,2025-07-07 12:40:43,0.0
12901,950,14,1,2025-07-07 14:40:43,0.0
11548,229,5,1,2025-07-07 16:40:43,0.0
10957,470,24,4,2025-07-07 21:40:43,0.0
12229,71,20,4,2025-07-07 22:40:43,0.0
11297,64,28,1,2025-07-08 01:40:43,0.0
12292,50,26,2,2025-07-08 04:40:43,0.0
13414,956,31,3,2025-07-08 09:40:43,0.0
14318,526,48,2,2025-07-08 10:40:43,0.0
10099,761,31,3,2025-07-08 14:40:43,0.0
14841,384,6,5,2025-07-09 02:40:43,0.0
10937,583,1,5,2025-07-09 04:40:43,0.0
13654,819,31,3,2025-07-09 13:40:43,0.2
14797,147,22,4,2025-07-09 15:40:43,0.0
10554,970,35,2,2025-07-09 21:40:43,0.0
13464,215,5,3,2025-07-10 04:40:43,0.0
14731,975,25,5,2025-07-10 05:40:43,0.1
14936,209,7,1,2025-07-10 05:40:43,0.3
14297,441,22,5,2025-07-10 07:40:43,0.1
12040,171,30,3,2025-07-10 14:40:43,0.0
10777,205,6,3,2025-07-10 15:40:43,0.0
10398,154,1,3,2025-07-10 22:40:43,0.1
10825,598,12,4,2025-07-11 01:40:43,0.0
13437,467,21,1,2025-07-11 02:40:43,0.0
11518,639,13,2,2025-07-11 05:40:43,0.0
12795,427,19,3,2025-07-11 06:40:43,0.0
13615,209,31,2,2025-07-11 07:40:43,0.0
11876,588,14,2,2025-07-11 14:40:43,0.2
12055,288,22,4,2025-07-11 16:40:43,0.0
11412,679,15,4,2025-07-11 22:40:43,0.3
10822,833,28,5,2025-07-12 03:40:43,0.2
11216,207,14,2,2025-07-12 05:40:43,0.0
14223,69,36,4,2025-07-12 07:40:43,0.0
13461,518,8,5,2025-07-12 09:40:43,0.0
14859,684,20,3,2025-07-12 09:40:43,0.0
12335,785,41,1,2025-07-12 15:40:43,0.1
12383,490,44,4,2025-07-12 15:40:43,0.0
13723,919,6,2,2025-07-12 19:40:43,0.0
10259,993,31,4,2025-07-13 09:40:43,0.0
11581,201,29,2,2025-07-13 09:40:43,0.2
14992,713,1,1,2025-07-13 12:40:43,0.1
13750,474,46,4,2025-07-13 14:40:43,0.0
13313,191,5,1,2025-07-13 17:40:43,0.0
12018,962,38,4,2025-07-13 21:40:43,0.1
14152,556,46,4,2025-07-14 08:40:43,0.0
12956,53,34,1,2025-07-14 11:40:43,0.0
14899,466,38,4,2025-07-14 12:40:43,0.0
12896,770,10,4,2025-07-15 03:40:43,0.2
14259,119,26,1,2025-07-15 08:40:43,0.0
12644,26,28,3,2025-07-15 11:40:43,0.0
10739,11,28,5,2025-07-15 11:40:43,0.0
11885,761,12,2,2025-07-15 12:40:43,0.0
14099,630,30,5,2025-07-15 13:40:43,0.0
12677,220,31,3,2025-07-15 15:40:43,0.0
11003,222,35,4,2025-07-15 20:40:43,0.1
10115,691,17,5,2025-07-15 21:40:43,0.0
14952,660,21,1,2025-07-15 21:40:43,0.0
12939,910,11,3,2025-07-16 03:40:43,0.2
11991,463,20,1,2025-07-16 04:40:43,0.0
10954,490,20,1,2025-07-16 09:40:43,0.2
12418,363,9,4,2025-07-16 13:40:43,0.0
11053,217,30,1,2025-07-16 22:40:43,0.2
13326,69,20,5,2025-07-17 05:40:43,0.0
14283,850,4,2,2025-07-17 07:40:43,0.0
12841,670,19,4,2025-07-17 07:40:43,0.0
13886,45,50,5,2025-07-17 08:40:43,0.0
13865,2,40,2,2025-07-17 13:40:43,0.0
12666,806,24,3,2025-07-17 14:40:43,0.1
13954,209,47,3,2025-07-17 17:40:43,0.0
10210,477,16,1,2025-07-17 17:40:43,0.0
12842,278,47,1,2025-07-17 21:40:43,0.0
12484,356,42,4,2025-07-17 21:40:43,0.0
11869,696,27,2,2025-07-17 23:40:43,0.0
10394,792,2,1,2025-07-18 04:40:43,0.0
12323,339,16,1,2025-07-18 10:40:43,0.0
11674,726,27,5,2025-07-18 16:40:43,0.0
14870,973,48,3,2025-07-18 19:40:43,0.2
14238,529,6,1,2025-07-18 19:40:43,0.3
11853,717,29,3,2025-07-18 22:40:43,0.0
10244,488,19,3,2025-07-19 02:40:43,0.0
10749,382,16,5,2025-07-19 04:40:43,0.0
11321,899,48,4,2025-07-19 09:40:43,0.0
14610,281,10,1,2025-07-19 10:40:43,0.0
11218,296,12,5,2025-07-19 12:40:43,0.1
14961,827,26,4,2025-07-20 04:40:43,0.3
11852,602,20,1,2025-07-20 08:40:43,0.1
10349,215,15,4,2025-07-20 22:40:43,0.2
12935,567,21,4,2025-07-20 22:40:43,0.3
13637,442,14,1,2025-07-21 00:40:43,0.0
12565,941,40,4,2025-07-21 08:40:43,0.0
10457,25,35,5,2025-07-21 10:40:43,0.0
13964,720,49,5,2025-07-21 12:40:43,0.0
11473,412,25,2,2025-07-21 18:40:43,0.0
14511,40,42,1,2025-07-21 19:40:43,0.0
12111,714,48,1,2025-07-21 20:40:43,0.0
10966,528,12,3,2025-07-22 00:40:43,0.0
14712,588,3,5,2025-07-22 00:40:43,0.1
13429,183,4,4,2025-07-22 06:40:43,0.0
13718,189,42,5,2025-07-22 08:40:43,0.1
13420,384,38,1,2025-07-22 11:40:43,0.0
12333,316,34,4,2025-07-22 13:40:43,0.2
12414,534,20,2,2025-07-22 21:40:43,0.0
13649,325,13,2,2025-07-22 21:40:43,0.0
11936,815,39,4,2025-07-23 03:40:43,0.0
10168,480,25,4,2025-07-23 04:40:43,0.0
13470,849,33,4,2025-07-23 08:40:43,0.0
13796,158,31,1,2025-07-23 09:40:43,0.3
10683,425,40,1,2025-07-23 13:40:43,0.0
14086,177,11,4,2025-07-23 15:40:43,0.0
14743,468,15,4,2025-07-23 19:40:43,0.2
11050,690,27,4,2025-07-23 21:40:43,0.1
14183,183,8,4,2025-07-24 02:40:43,0.1
13289,893,32,4,2025-07-24 04:40:43,0.0
10008,715,12,1,2025-07-24 13:40:43,0.0
11547,935,43,4,2025-07-25 00:40:43,0.3
13540,389,49,5,2025-07-25 03:40:43,0.0
10912,504,2,5,2025-07-25 04:40:43,0.0
12105,530,13,5,2025-07-25 18:40:43,0.1
14959,47,20,5,2025-07-25 20:40:43,0.0
12686,376,49,5,2025-07-25 20:40:43,0.3
14451,904,37,2,2025-07-25 20:40:43,0.0
10632,21,46,3,2025-07-26 04:40:43,0.2
14975,945,15,5,2025-07-26 10:40:43,0.0
10184,191,25,3,2025-07-26 11:40:43,0.1
13743,494,48,5,2025-07-26 15:40:43,0.0
11078,299,9,1,2025-07-26 16:40:43,0.0
13213,813,36,5,2025-07-26 22:40:43,0.0
12797,730,27,5,2025-07-26 23:40:43,0.2
13323,611,33,3,2025-07-27 01:40:43,0.0
12507,743,8,3,2025-07-27 08:40:43,0.2
11049,814,11,4,2025-07-27 10:40:43,0.0
10362,569,41,5,2025-07-27 11:40:43,0.0
11679,58,10,2,2025-07-27 11:40:43,0.0
11151,540,2,5,2025-07-27 15:40:43,0.2
13194,680,44,5,2025-07-27 15:40:43,0.2
11654,115,49,5,2025-07-27 19:40:43,0.0
14873,201,27,5,2025-07-27 20:40:43,0.1
10729,499,5,1,2025-07-27 20:40:43,0.2
11258,747,43,3,2025-07-27 22:40:43,0.0
10964,267,16,5,2025-07-28 02:40:43,0.0
10429,560,24,2,2025-07-28 07:40:43,0.1
12262,868,13,4,2025-07-28 14:40:43,0.1
12545,83,9,4,2025-07-28 17:40:43,0.0
10679,109,26,1,2025-07-28 17:40:43,0.3
10430,326,22,2,2025-07-28 19:40:43,0.1
10965,54,50,1,2025-07-29 01:40:43,0.0
13106,14,13,5,2025-07-29 02:40:43,0.0
12372,531,42,4,2025-07-29 05:40:43,0.0
11811,726,13,3,2025-07-29 06:40:43,0.1
12520,527,41,4,2025-07-29 06:40:43,0.0
12849,530,41,4,2025-07-29 11:40:43,0.1
13604,477,39,2,2025-07-29 12:40:43,0.1
13746,882,10,3,2025-07-29 14:40:43,0.3
10604,185,14,3,2025-07-29 15:40:43,0.0
12202,12,45,2,2025-07-29 20:40:43,0.0
12436,738,28,3,2025-07-30 02:40:43,0.2
14251,631,8,4,2025-07-30 03:40:43,0.0
12983,904,47,1,2025-07-30 07:40:43,0.0
13800,122,18,2,2025-07-30 11:40:43,0.0
12126,368,5,2,2025-07-30 15:40:43,0.0
13957,627,38,4,2025-07-30 16:40:43,0.0
13529,885,10,5,2025-07-31 01:40:43,0.0
11902,602,36,4,2025-07-31 03:40:43,0.0
14398,289,34,1,2025-07-31 04:40:43,0.0
13391,209,23,1,2025-07-31 05:40:43,0.0
10179,917,6,4,2025-07-31 08:40:43,0.3
10360,714,7,1,2025-07-31 09:40:43,0.2
10932,211,26,4,2025-07-31 12:40:43,0.0
13572,804,37,2,2025-07-31 13:40:43,0.1
12785,820,28,1,2025-07-31 19:40:43,0.0
12853,455,31,2,2025-07-31 21:40:43,0.0
13111,233,42,3,2025-08-01 02:40:43,0.0
12816,544,25,3,2025-08-01 05:40:43,0.0
14502,169,9,4,2025-08-01 11:40:43,0.0
14057,265,3,3,2025-08-01 18:40:43,0.2
12501,965,46,1,2025-08-01 21:40:43,0.0
14356,712,25,2,2025-08-01 22:40:43,0.0
14087,696,2,2,2025-08-02 00:40:43,0.0
12408,554,30,5,2025-08-02 08:40:43,0.0
11619,42,16,1,2025-08-02 11:40:43,0.0
14405,226,29,1,2025-08-02 18:40:43,0.0
13227,58,41,3,2025-08-02 21:40:43,0.0
13349,521,33,4,2025-08-02 22:40:43,0.0
11175,694,44,5,2025-08-02 23:40:43,0.1
11401,530,32,4,2025-08-03 05:40:43,0.2
14062,988,41,2,2025-08-03 06:40:43,0.0
14090,875,2,1,2025-08-03 09:40:43,0.1
14865,368,37,5,2025-08-03 10:40:43,0.1
10452,248,15,4,2025-08-03 11:40:43,0.0
11810,739,1,2,2025-08-03 13:40:43,0.1
10728,938,8,4,2025-08-03 18:40:43,0.0
14498,459,33,1,2025-08-04 02:40:43,0.0
11178,471,39,2,2025-08-04 02:40:43,0.1
12435,505,13,5,2025-08-04 03:40:43,0.0
10969,59,42,1,2025-08-04 15:40:43,0.1
12753,79,33,5,2025-08-04 17:40:43,0.2
12769,217,31,3,2025-08-04 17:40:43,0.0
14615,101,43,3,2025-08-04 18:40:43,0.0
10014,401,23,3,2025-08-04 18:40:43,0.0
14837,710,31,4,2025-08-04 20:40:43,0.0
14755,706,8,3,2025-08-04 22:40:43,0.0
10015,278,48,4,2025-08-05 00:40:43,0.0
10089,279,38,5,2025-08-05 04:40:43,0.1
10950,789,39,4,2025-08-05 06:40:43,0.1
13536,383,22,4,2025-08-05 07:40:43,0.0
13092,588,26,2,2025-08-05 12:40:43,0.1
11758,434,34,1,2025-08-05 14:40:43,0.0
13882,198,28,4,2025-08-05 15:40:43,0.0
11930,570,12,3,2025-08-05 15:40:43,0.0
10794,451,9,5,2025-08-05 18:40:43,0.0
11631,725,20,5,2025-08-05 23:40:43,0.3
10836,339,36,4,2025-08-06 09:40:43,0.1
11035,392,17,5,2025-08-06 12:40:43,0.0
12358,971,35,3,2025-08-06 18:40:43,0.0
12608,675,41,5,2025-08-07 01:40:43,0.0
10406,20,2,1,2025-08-07 03:40:43,0.1
10532,963,37,2,2025-08-07 05:40:43,0.1
12542,355,20,3,2025-08-07 08:40:43,0.0
13748,797,37,1,2025-08-07 10:40:43,0.2
14494,783,31,1,2025-08-07 13:40:43,0.0
14557,732,27,2,2025-08-07 17:40:43,0.0
13491,871,17,3,2025-08-07 21:40:43,0.1
10633,242,4,2,2025-08-07 22:40:43,0.1
12081,809,16,1,2025-08-07 23:40:43,0.3
14301,2,29,5,2025-08-08 10:40:43,0.0
12078,959,48,4,2025-08-08 14:40:43,0.1
14434,836,29,5,2025-08-08 16:40:43,0.1
13648,985,9,5,2025-08-08 23:40:43,0.0
11833,443,4,4,2025-08-09 00:40:43,0.1
10628,925,9,1,2025-08-09 06:40:43,0.0
14680,367,36,3,2025-08-09 06:40:43,0.0
10599,63,48,1,2025-08-09 09:40:43,0.0
11933,217,12,2,2025-08-09 16:40:43,0.3
10258,889,39,3,2025-08-09 21:40:43,0.0
11135,19,36,5,2025-08-09 22:40:43,0.0
14043,529,4,2,2025-08-10 00:40:43,0.0
14454,112,3,2,2025-08-10 04:40:43,0.1
14490,254,36,1,2025-08-10 08:40:43,0.0
11225,184,23,1,2025-08-10 10:40:43,0.0
11995,187,4,1,2025-08-10 12:40:43,0.1
11344,637,19,5,2025-08-10 12:40:43,0.1
13056,672,21,5,2025-08-11 03:40:43,0.0
10302,210,5,2,2025-08-11 04:40:43,0.0
10012,890,22,2,2025-08-11 08:40:43,0.0
14791,820,20,4,2025-08-11 16:40:43,0.0
10558,603,32,3,2025-08-11 19:40:43,0.0
12683,52,47,3,2025-08-11 20:40:43,0.0
13114,939,43,5,2025-08-12 00:40:43,0.0
11070,182,32,5,2025-08-12 04:40:43,0.0
10292,840,12,1,2025-08-12 06:40:43,0.0
12955,554,32,3,2025-08-12 09:40:43,0.0
12003,284,24,3,2025-08-12 10:40:43,0.2
14686,951,5,5,2025-08-12 10:40:43,0.0
10316,401,16,5,2025-08-13 01:40:43,0.1
10852,560,24,1,2025-08-13 03:40:43,0.0
10245,78,9,2,2025-08-13 07:40:43,0.0
13722,658,18,5,2025-08-13 09:40:43,0.0
12667,610,11,5,2025-08-13 09:40:43,0.1
14105,408,26,5,2025-08-13 16:40:43,0.0
11266,155,22,5,2025-08-13 19:40:43,0.0
10584,570,50,5,2025-08-14 04:40:43,0.3
12465,846,14,3,2025-08-14 09:40:43,0.0
12327,834,35,3,2025-08-14 10:40:43,0.0
11165,678,11,2,2025-08-14 18:40:43,0.2
14330,216,25,2,2025-08-14 20:40:43,0.0
12240,436,22,4,2025-08-15 01:40:43,0.0
12527,610,1,2,2025-08-15 03:40:43,0.2
12194,263,5,5,2025-08-15 03:40:43,0.0
13174,919,12,5,2025-08-15 17:40:43,0.0
11495,76,29,4,2025-08-15 23:40:43,0.0
13888,279,4,1,2025-08-16 02:40:43,0.1
10571,369,9,3,2025-08-16 08:40:43,0.1
10817,822,30,5,2025-08-16 12:40:43,0.0
11430,211,38,4,2025-08-16 23:40:43,0.0
14692,697,29,4,2025-08-16 23:40:43,0.0
10155,272,31,4,2025-08-17 01:40:43,0.0
14446,833,2,2,2025-08-17 05:40:43,0.0
12325,181,28,5,2025-08-17 06:40:43,0.0
13288,345,45,2,2025-08-17 08:40:43,0.2
13617,974,3,4,2025-08-17 09:40:43,0.0
14260,238,50,3,2025-08-17 14:40:43,0.0
14999,389,30,5,2025-08-17 15:40:43,0.0
14972,732,41,2,2025-08-17 21:40:43,0.0
12097,763,20,3,2025-08-18 05:40:43,0.1
14752,580,33,5,2025-08-18 05:40:43,0.0
10847,57,16,5,2025-08-18 10:40:43,0.0
14272,780,9,3,2025-08-18 15:40:43,0.2
10420,918,17,1,2025-08-18 15:40:43,0.1
14080,993,31,2,2025-08-18 18:40:43,0.0
10904,256,39,1,2025-08-18 19:40:43,0.0
14737,45,45,4,2025-08-19 04:40:43,0.0
13956,74,43,5,2025-08-19 10:40:43,0.1
12719,7,45,5,2025-08-19 12:40:43,0.0
12971,348,25,5,2025-08-19 14:40:43,0.0
10840,429,35,2,2025-08-19 15:40:43,0.0
14458,182,30,1,2025-08-19 16:40:43,0.0
14019,273,19,2,2025-08-19 17:40:43,0.0
14904,81,7,5,2025-08-19 18:40:43,0.2
10564,721,42,3,2025-08-19 20:40:43,0.0
11831,549,22,1,2025-08-20 00:40:43,0.0
13706,472,44,2,2025-08-20 01:40:43,0.0
10301,179,10,4,2025-08-20 19:40:43,0.2
14890,943,14,5,2025-08-20 20:40:43,0.0
10036,327,10,3,2025-08-20 21:40:43,0.0
13259,429,12,1,2025-08-20 22:40:43,0.1
14377,586,24,1,2025-08-21 01:40:43,0.0
12448,386,33,4,2025-08-21 02:40:43,0.2
11063,77,49,4,2025-08-21 03:40:43,0.0
12322,415,2,4,2025-08-21 04:40:43,0.0
14163,816,1,1,2025-08-21 04:40:43,0.1
11244,660,37,1,2025-08-21 14:40:43,0.0
14655,170,13,4,2025-08-21 15:40:43,0.0
14805,221,9,5,2025-08-21 19:40:43,0.1
13831,949,25,2,2025-08-21 22:40:43,0.0
11703,609,18,2,2025-08-21 22:40:43,0.2
13682,513,8,5,2025-08-22 02:40:43,0.2
11455,270,6,1,2025-08-22 03:40:43,0.0
13479,284,7,5,2025-08-22 06:40:43,0.0
11174,567,11,4,2025-08-22 09:40:43,0.0
12432,201,19,2,2025-08-22 09:40:43,0.0
11641,493,14,4,2025-08-22 15:40:43,0.0
12944,179,22,5,2025-08-22 15:40:43,0.0
11616,321,38,4,2025-08-22 19:40:43,0.0
11436,18,34,4,2025-08-22 19:40:43,0.0
10942,902,48,4,2025-08-22 20:40:43,0.0
14839,605,10,5,2025-08-22 20:40:43,0.2
12305,802,40,3,2025-08-23 09:40:43,0.0
13139,610,16,1,2025-08-23 16:40:43,0.0
14872,599,9,5,2025-08-23 18:40:43,0.1
12247,27,30,3,2025-08-24 01:40:43,0.1
10917,136,2,2,2025-08-24 04:40:43,0.1
10455,610,43,5,2025-08-24 05:40:43,0.1
11647,945,40,1,2025-08-24 07:40:43,0.1
14134,538,20,3,2025-08-24 09:40:43,0.0
12224,926,6,4,2025-08-24 11:40:43,0.1
12310,607,25,5,2025-08-24 11:40:43,0.1
12163,54,40,3,2025-08-24 16:40:43,0.0
11236,438,32,4,2025-08-24 16:40:43,0.0
13606,704,11,3,2025-08-24 21:40:43,0.0
13156,840,49,2,2025-08-25 00:40:43,0.0
13051,441,32,4,2025-08-25 01:40:43,0.0
14399,213,39,2,2025-08-25 05:40:43,0.0
13241,503,41,1,2025-08-25 07:40:43,0.1
13402,707,45,3,2025-08-25 09:40:43,0.0
11114,992,18,1,2025-08-25 11:40:43,0.0
12141,116,33,4,2025-08-25 12:40:43,0.0
10897,619,35,5,2025-08-25 13:40:43,0.0
12265,787,8,3,2025-08-25 15:40:43,0.0
12315,478,41,4,2025-08-25 16:40:43,0.0
12500,699,25,1,2025-08-25 20:40:43,0.0
14382,746,16,4,2025-08-25 23:40:43,0.0
11115,356,46,4,2025-08-26 00:40:43,0.0
11794,984,6,5,2025-08-26 04:40:43,0.0
14770,444,33,4,2025-08-26 06:40:43,0.2
12907,748,48,4,2025-08-26 06:40:43,0.3
11723,749,17,5,2025-08-26 06:40:43,0.0
11101,971,29,5,2025-08-26 10:40:43,0.0
12879,229,45,3,2025-08-26 11:40:43,0.2
11055,366,16,3,2025-08-26 11:40:43,0.0
13118,440,39,2,2025-08-26 11:40:43,0.0
11452,589,21,1,2025-08-26 18:40:43,0.0
11775,985,13,3,2025-08-26 20:40:43,0.0
14778,743,49,4,2025-08-26 22:40:43,0.2
14985,932,45,5,2025-08-26 23:40:43,0.2
11008,992,14,4,2025-08-27 02:40:43,0.0
13662,834,13,2,2025-08-27 17:40:43,0.0
13363,74,33,3,2025-08-28 01:40:43,0.0
13792,554,47,1,2025-08-28 03:40:43,0.0
13261,508,39,1,2025-08-28 14:40:43,0.0
10615,988,45,5,2025-08-28 23:40:43,0.0
13188,813,5,3,2025-08-28 23:40:43,0.0
13553,317,13,5,2025-08-29 01:40:43,0.2
12045,350,26,5,2025-08-29 02:40:43,0.0
11849,108,16,1,2025-08-29 05:40:43,0.0
14475,589,10,5,2025-08-29 09:40:43,0.0
10906,905,46,2,2025-08-29 13:40:43,0.0
11067,264,36,1,2025-08-29 18:40:43,0.0
10580,187,15,3,2025-08-29 19:40:43,0.1
14129,666,42,2,2025-08-30 08:40:43,0.0
13990,986,14,1,2025-08-30 19:40:43,0.0
14935,279,43,2,2025-08-30 21:40:43,0.0
13016,491,17,5,2025-08-30 21:40:43,0.2
11079,957,28,4,2025-08-30 22:40:43,0.3
12063,741,36,1,2025-08-30 23:40:43,0.0
12180,298,10,2,2025-08-31 05:40:43,0.0
14808,804,36,2,2025-08-31 11:40:43,0.2
12807,765,42,3,2025-08-31 14:40:43,0.1
14678,239,9,4,2025-08-31 16:40:43,0.0
10784,295,23,5,2025-08-31 17:40:43,0.0
12703,821,30,2,2025-08-31 18:40:43,0.0
10209,681,33,4,2025-08-31 19:40:43,0.0
10525,299,17,4,2025-09-01 08:40:43,0.0
12439,39,22,3,2025-09-01 10:40:43,0.0
10870,834,23,4,2025-09-01 16:40:43,0.1
14728,528,13,4,2025-09-01 19:40:43,0.0
11917,655,25,4,2025-09-01 22:40:43,0.0
11751,693,29,3,2025-09-02 10:40:43,0.0
12908,422,7,2,2025-09-02 13:40:43,0.0
12648,924,42,5,2025-09-02 14:40:43,0.0
12176,491,1,4,2025-09-02 17:40:43,0.0
11457,310,1,4,2025-09-02 19:40:43,0.2
14182,899,6,1,2025-09-02 20:40:43,0.0
13400,375,33,4,2025-09-02 21:40:43,0.0
13732,71,17,2,2025-09-02 23:40:43,0.0
11529,897,20,4,2025-09-03 02:40:43,0.0
13230,134,21,5,2025-09-03 04:40:43,0.0
10902,898,31,3,2025-09-03 05:40:43,0.0
12417,754,13,2,2025-09-03 10:40:43,0.0
12025,125,29,3,2025-09-03 11:40:43,0.0
11969,122,18,5,2025-09-03 11:40:43,0.2
11373,266,40,4,2025-09-03 16:40:43,0.0
13671,439,2,5,2025-09-04 04:40:43,0.0
14148,286,42,1,2025-09-04 04:40:43,0.0
10508,170,36,1,2025-09-04 05:40:43,0.1
11567,94,27,3,2025-09-04 09:40:43,0.2
13842,612,37,3,2025-09-04 11:40:43,0.0
14590,307,48,3,2025-09-04 17:40:43,0.0
10988,371,49,1,2025-09-04 17:40:43,0.0
14574,365,47,5,2025-09-04 23:40:43,0.3
14683,51,29,5,2025-09-04 23:40:43,0.0
12365,618,20,5,2025-09-05 11:40:43,0.1
12821,508,25,2,2025-09-05 17:40:43,0.1
13701,464,32,3,2025-09-06 08:40:43,0.3
13069,922,45,1,2025-09-06 16:40:43,0.2
14524,620,35,1,2025-09-06 18:40:43,0.2
10814,380,5,3,2025-09-06 18:40:43,0.0
10702,653,8,5,2025-09-07 02:40:43,0.0
13524,87,30,3,2025-09-07 07:40:43,0.1
14569,878,44,5,2025-09-07 12:40:43,0.3
11721,375,7,2,2025-09-07 12:40:43,0.2
13959,682,3,4,2025-09-07 14:40:43,0.2
14347,390,40,4,2025-09-08 14:40:43,0.0
13574,776,13,2,2025-09-08 15:40:43,0.2
11859,893,19,3,2025-09-08 18:40:43,0.0
12489,941,11,4,2025-09-08 20:40:43,0.0
11683,288,41,2,2025-09-08 23:40:43,0.0
11386,247,8,1,2025-09-08 23:40:43,0.0
12156,894,21,1,2025-09-09 00:40:43,0.1
10081,835,32,3,2025-09-09 09:40:43,0.0
11096,459,7,1,2025-09-09 12:40:43,0.0
12717,480,28,3,2025-09-09 12:40:43,0.0
14443,251,50,3,2025-09-09 16:40:43,0.0
13004,15,17,4,2025-09-09 20:40:43,0.1
14077,693,35,3,2025-09-09 23:40:43,0.0
10808,387,19,4,2025-09-10 04:40:43,0.0
11732,73,12,1,2025-09-10 19:40:43,0.0
12624,171,15,4,2025-09-11 02:40:43,0.2
13598,889,35,1,2025-09-11 03:40:43,0.0
13031,846,1,1,2025-09-11 03:40:43,0.0
13183,917,44,5,2025-09-11 05:40:43,0.0
13755,844,2,1,2025-09-11 09:40:43,0.0
14401,530,20,5,2025-09-11 13:40:43,0.0
10941,220,12,5,2025-09-11 19:40:43,0.1
13533,484,41,1,2025-09-12 01:40:43,0.0
10325,888,2,5,2025-09-12 02:40:43,0.0
14757,55,14,2,2025-09-12 03:40:43,0.0
13489,566,16,5,2025-09-12 10:40:43,0.0
11924,245,6,1,2025-09-12 15:40:43,0.0
12980,349,48,2,2025-09-12 17:40:43,0.0
13729,826,13,4,2025-09-12 18:40:43,0.0
10691,976,8,1,2025-09-12 18:40:43,0.0
12829,260,18,4,2025-09-12 23:40:43,0.0
14298,895,5,2,2025-09-12 23:40:43,0.0
10208,763,23,3,2025-09-12 23:40:43,0.1
14693,367,6,2,2025-09-13 02:40:43,0.0
12059,424,1,3,2025-09-13 04:40:43,0.0
14463,90,48,4,2025-09-13 07:40:43,0.0
14004,366,24,1,2025-09-13 08:40:43,0.0
13495,179,13,1,2025-09-13 17:40:43,0.0
12158,258,4,1,2025-09-14 11:40:43,0.0
11922,753,48,3,2025-09-14 12:40:43,0.0
14850,552,7,5,2025-09-14 17:40:43,0.0
11107,598,36,1,2025-09-14 18:40:43,0.0
11629,506,28,1,2025-09-14 23:40:43,0.0
10223,880,45,1,2025-09-15 04:40:43,0.0
11684,977,47,4,2025-09-15 11:40:43,0.0
12490,164,29,4,2025-09-15 13:40:43,0.1
11409,975,35,4,2025-09-15 15:40:43,0.2
10007,315,28,4,2025-09-15 16:40:43,0.0
12397,793,35,3,2025-09-15 20:40:43,0.0
10557,888,42,2,2025-09-15 21:40:43,0.0
14365,801,17,4,2025-09-15 23:40:43,0.0
10477,262,48,4,2025-09-16 00:40:43,0.0
11419,218,34,4,2025-09-16 03:40:43,0.0
12124,237,15,2,2025-09-16 09:40:43,0.0
11760,140,4,2,2025-09-16 12:40:43,0.2
10514,369,22,4,2025-09-16 15:40:43,0.0
12480,206,45,2,2025-09-16 17:40:43,0.0
11561,871,39,2,2025-09-17 10:40:43,0.0
13554,415,31,1,2025-09-17 11:40:43,0.3
12291,388,4,3,2025-09-17 13:40:43,0.0
13388,788,30,1,2025-09-17 18:40:43,0.0
12873,357,27,2,2025-09-18 01:40:43,0.2
10685,261,44,3,2025-09-18 03:40:43,0.1
11252,340,22,3,2025-09-18 07:40:43,0.0
11415,32,25,2,2025-09-18 08:40:43,0.0
13242,885,29,4,2025-09-18 12:40:43,0.0
10998,505,7,2,2025-09-18 16:40:43,0.2
14845,387,24,3,2025-09-18 16:40:43,0.2
14541,990,19,5,2025-09-19 00:40:43,0.0
13041,530,30,2,2025-09-19 03:40:43,0.0
12707,269,43,3,2025-09-19 04:40:43,0.2
10304,464,26,3,2025-09-19 05:40:43,0.0
14449,546,5,3,2025-09-19 09:40:43,0.1
13115,887,42,1,2025-09-19 14:40:43,0.0
